Created from child animation PRMS output files
ptet 258
########################################
1989 09 01 0 0 0    0.15   0.13   0.11   0.14   0.13   0.14   0.14   0.15   0.15   0.15   0.15   0.16   0.15   0.14   0.15   0.15   0.16   0.16   0.16   0.17   0.17   0.17   0.18   0.17   0.17   0.18   0.18   0.18   0.16   0.19   0.18   0.16   0.16   0.18   0.18   0.17   0.16   0.17   0.17   0.19   0.18   0.19   0.18   0.18   0.17   0.18   0.17   0.18   0.19   0.18   0.18   0.19   0.19   0.18   0.19   0.19   0.19   0.18   0.17   0.19   0.18   0.19   0.19   0.19   0.19   0.19   0.18   0.19   0.19   0.16   0.16   0.18   0.17   0.17   0.16   0.16   0.16   0.18   0.18   0.16   0.16   0.16   0.16   0.19   0.16   0.16   0.17   0.17   0.16   0.17   0.15   0.15   0.16   0.16   0.17   0.16   0.18   0.18   0.18   0.16   0.18   0.18   0.15   0.18   0.18   0.16   0.18   0.18   0.17   0.17   0.16   0.17   0.17   0.16   0.16   0.17   0.16   0.17   0.16   0.18   0.17   0.15   0.17   0.16   0.16   0.19   0.18   0.18   0.17   0.20   0.19   0.19   0.20   0.17   0.20   0.20   0.20   0.17   0.17   0.19   0.17   0.17   0.20   0.20   0.20   0.17   0.17   0.16   0.17   0.17   0.20   0.20   0.20   0.19   0.17   0.17   0.17   0.17   0.17   0.16   0.20   0.20   0.20   0.17   0.18   0.17   0.20   0.20   0.18   0.17   0.18   0.19   0.18   0.20   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.17   0.18   0.19   0.21   0.18   0.18   0.17   0.19   0.17   0.21   0.18   0.18   0.21   0.18   0.18   0.21   0.22   0.19   0.17   0.17   0.17   0.20   0.17   0.17   0.17   0.22   0.22   0.19   0.18   0.17   0.18   0.18   0.18   0.18   0.17   0.17   0.18   0.18   0.18   0.19   0.17   0.19   0.18   0.18   0.18   0.18   0.19   0.18   0.18   0.18   0.18   0.18   0.18   0.19   0.19   0.19   0.18   0.18   0.19   0.19   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.17   0.18   0.18   0.18   0.18   0.17   0.17   0.17   0.17
1989 09 02 0 0 0    0.17   0.18   0.15   0.18   0.15   0.17   0.16   0.17   0.17   0.17   0.16   0.17   0.17   0.15   0.16   0.17   0.17   0.17   0.18   0.18   0.18   0.18   0.19   0.18   0.18   0.19   0.19   0.19   0.17   0.20   0.18   0.17   0.18   0.19   0.19   0.18   0.17   0.18   0.18   0.19   0.19   0.17   0.19   0.18   0.17   0.19   0.18   0.18   0.19   0.19   0.18   0.19   0.19   0.19   0.20   0.20   0.20   0.19   0.18   0.20   0.19   0.19   0.20   0.20   0.19   0.19   0.18   0.19   0.19   0.17   0.16   0.18   0.18   0.18   0.14   0.14   0.12   0.18   0.18   0.17   0.13   0.17   0.14   0.18   0.15   0.16   0.16   0.15   0.12   0.17   0.16   0.16   0.14   0.14   0.17   0.15   0.18   0.18   0.18   0.16   0.18   0.18   0.15   0.18   0.18   0.17   0.18   0.18   0.17   0.17   0.18   0.17   0.17   0.17   0.18   0.17   0.17   0.17   0.17   0.19   0.17   0.17   0.17   0.17   0.16   0.20   0.19   0.18   0.17   0.20   0.19   0.18   0.20   0.18   0.20   0.21   0.20   0.18   0.18   0.19   0.18   0.18   0.20   0.20   0.20   0.18   0.17   0.18   0.18   0.19   0.19   0.19   0.20   0.19   0.18   0.18   0.18   0.19   0.18   0.17   0.20   0.19   0.19   0.18   0.18   0.18   0.20   0.19   0.19   0.18   0.18   0.19   0.18   0.20   0.18   0.18   0.18   0.18   0.18   0.18   0.19   0.19   0.17   0.18   0.18   0.20   0.18   0.18   0.16   0.18   0.17   0.20   0.17   0.18   0.20   0.17   0.18   0.20   0.20   0.18   0.17   0.16   0.17   0.19   0.18   0.17   0.18   0.20   0.20   0.19   0.19   0.17   0.19   0.19   0.19   0.16   0.18   0.18   0.19   0.16   0.17   0.17   0.16   0.17   0.16   0.16   0.16   0.16   0.17   0.15   0.16   0.16   0.16   0.16   0.16   0.17   0.16   0.17   0.16   0.16   0.17   0.17   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.17   0.18   0.18   0.18   0.18   0.17   0.18   0.17   0.17
1989 09 03 0 0 0    0.16   0.13   0.11   0.15   0.17   0.16   0.18   0.18   0.18   0.19   0.18   0.19   0.18   0.18   0.19   0.19   0.19   0.20   0.20   0.19   0.19   0.20   0.20   0.20   0.19   0.20   0.20   0.20   0.18   0.21   0.19   0.18   0.18   0.20   0.19   0.19   0.18   0.19   0.18   0.20   0.20   0.19   0.20   0.18   0.18   0.20   0.18   0.19   0.19   0.19   0.18   0.19   0.19   0.18   0.19   0.19   0.19   0.18   0.17   0.19   0.18   0.19   0.18   0.19   0.19   0.18   0.17   0.18   0.18   0.15   0.16   0.17   0.17   0.16   0.16   0.15   0.16   0.17   0.17   0.14   0.16   0.15   0.17   0.18   0.16   0.14   0.16   0.16   0.16   0.16   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.12   0.13   0.14   0.15   0.15   0.14   0.13   0.16   0.16   0.15   0.15   0.17   0.17   0.17   0.18   0.17   0.16   0.17   0.17   0.17   0.18   0.16   0.18   0.18   0.16   0.18   0.17   0.16   0.19   0.18   0.18   0.17   0.19   0.19   0.19   0.19   0.17   0.19   0.19   0.19   0.17   0.18   0.19   0.18   0.18   0.19   0.19   0.19   0.19   0.18   0.17   0.18   0.18   0.20   0.20   0.19   0.18   0.18   0.19   0.19   0.19   0.19   0.18   0.20   0.20   0.19   0.18   0.19   0.19   0.21   0.20   0.19   0.19   0.19   0.20   0.19   0.21   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.20   0.22   0.19   0.19   0.19   0.20   0.19   0.21   0.20   0.19   0.21   0.19   0.19   0.21   0.22   0.19   0.17   0.18   0.18   0.20   0.18   0.18   0.18   0.21   0.22   0.18   0.19   0.18   0.18   0.19   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.17   0.18   0.17   0.17   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.19   0.19   0.18   0.18   0.19   0.18   0.19   0.18   0.18   0.19   0.19   0.19   0.18   0.16   0.17   0.18
1989 09 04 0 0 0    0.09   0.05   0.05   0.07   0.10   0.08   0.12   0.10   0.11   0.12   0.12   0.13   0.11   0.10   0.13   0.12   0.13   0.13   0.13   0.14   0.14   0.14   0.13   0.13   0.13   0.14   0.15   0.14   0.13   0.15   0.16   0.12   0.12   0.15   0.16   0.14   0.13   0.14   0.14   0.16   0.16   0.16   0.15   0.16   0.14   0.15   0.14   0.16   0.16   0.15   0.15   0.16   0.16   0.14   0.16   0.15   0.16   0.15   0.14   0.16   0.15   0.16   0.14   0.16   0.15   0.15   0.13   0.14   0.14   0.09   0.09   0.12   0.12   0.11   0.05   0.06   0.05   0.12   0.13   0.06   0.06   0.10   0.09   0.13   0.11   0.07   0.06   0.06   0.05   0.08   0.12   0.12   0.09   0.09   0.10   0.11   0.09   0.06   0.07   0.07   0.09   0.10   0.08   0.08   0.10   0.13   0.10   0.10   0.12   0.13   0.13   0.14   0.14   0.13   0.14   0.14   0.13   0.14   0.13   0.14   0.15   0.13   0.15   0.14   0.13   0.15   0.15   0.16   0.13   0.16   0.17   0.17   0.17   0.14   0.16   0.17   0.17   0.16   0.14   0.16   0.16   0.15   0.17   0.17   0.17   0.16   0.16   0.13   0.15   0.15   0.18   0.18   0.17   0.16   0.16   0.17   0.16   0.15   0.15   0.14   0.17   0.18   0.18   0.16   0.17   0.17   0.18   0.18   0.16   0.17   0.17   0.17   0.17   0.18   0.18   0.18   0.18   0.18   0.17   0.18   0.16   0.16   0.18   0.19   0.19   0.19   0.19   0.19   0.18   0.20   0.18   0.20   0.19   0.18   0.20   0.19   0.18   0.20   0.20   0.17   0.15   0.16   0.16   0.19   0.16   0.16   0.16   0.20   0.20   0.16   0.17   0.15   0.17   0.17   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.18   0.15   0.18   0.16   0.16   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.16   0.17   0.18   0.17   0.17   0.17   0.16   0.18   0.18   0.18   0.18   0.18   0.17   0.18   0.17   0.18   0.17   0.18   0.18   0.18   0.18   0.17   0.14   0.15   0.17
1989 09 05 0 0 0    0.05   0.05   0.04   0.04   0.04   0.05   0.05   0.05   0.05   0.05   0.05   0.06   0.05   0.04   0.07   0.07   0.06   0.08   0.07   0.11   0.11   0.10   0.06   0.08   0.05   0.12   0.13   0.11   0.11   0.11   0.12   0.05   0.10   0.13   0.12   0.12   0.11   0.12   0.11   0.13   0.12   0.12   0.12   0.11   0.10   0.12   0.11   0.12   0.12   0.12   0.11   0.11   0.12   0.11   0.12   0.11   0.12   0.11   0.09   0.12   0.11   0.11   0.10   0.11   0.11   0.11   0.11   0.11   0.10   0.05   0.06   0.10   0.10   0.10   0.06   0.05   0.05   0.10   0.10   0.05   0.07   0.08   0.08   0.11   0.09   0.05   0.05   0.05   0.06   0.05   0.08   0.08   0.08   0.08   0.05   0.08   0.05   0.07   0.07   0.05   0.07   0.07   0.05   0.08   0.07   0.07   0.07   0.08   0.06   0.06   0.05   0.08   0.07   0.07   0.07   0.08   0.08   0.09   0.07   0.05   0.09   0.05   0.09   0.06   0.05   0.05   0.05   0.06   0.05   0.05   0.07   0.09   0.05   0.05   0.05   0.05   0.05   0.12   0.07   0.07   0.12   0.11   0.11   0.07   0.08   0.13   0.13   0.08   0.10   0.11   0.10   0.12   0.08   0.05   0.13   0.13   0.13   0.11   0.12   0.10   0.12   0.13   0.12   0.13   0.10   0.13   0.12   0.13   0.13   0.11   0.10   0.08   0.11   0.12   0.12   0.13   0.13   0.13   0.13   0.12   0.12   0.12   0.11   0.12   0.13   0.13   0.12   0.11   0.09   0.13   0.11   0.13   0.12   0.12   0.13   0.12   0.11   0.13   0.13   0.13   0.12   0.12   0.12   0.12   0.11   0.12   0.11   0.14   0.14   0.13   0.13   0.12   0.13   0.13   0.13   0.12   0.11   0.12   0.13   0.12   0.12   0.13   0.12   0.12   0.12   0.12   0.12   0.12   0.13   0.12   0.12   0.12   0.12   0.12   0.12   0.13   0.12   0.13   0.12   0.12   0.12   0.13   0.14   0.14   0.13   0.14   0.14   0.14   0.13   0.11   0.14   0.13   0.13   0.13   0.11   0.13   0.12   0.11
1989 09 06 0 0 0    0.05   0.05   0.04   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.04   0.05   0.05   0.05   0.05   0.05   0.08   0.07   0.05   0.05   0.05   0.04   0.08   0.10   0.07   0.07   0.07   0.10   0.04   0.05   0.10   0.09   0.08   0.08   0.10   0.07   0.11   0.09   0.11   0.08   0.09   0.07   0.05   0.07   0.09   0.08   0.09   0.09   0.07   0.07   0.05   0.05   0.05   0.05   0.05   0.05   0.06   0.05   0.06   0.05   0.05   0.05   0.07   0.06   0.05   0.05   0.04   0.04   0.05   0.06   0.06   0.04   0.04   0.04   0.05   0.05   0.07   0.04   0.05   0.04   0.07   0.05   0.05   0.05   0.05   0.04   0.05   0.07   0.07   0.04   0.04   0.05   0.05   0.08   0.15   0.16   0.05   0.13   0.12   0.05   0.14   0.11   0.11   0.11   0.13   0.05   0.05   0.11   0.05   0.05   0.11   0.12   0.05   0.12   0.05   0.12   0.11   0.05   0.12   0.05   0.11   0.05   0.14   0.13   0.09   0.09   0.16   0.11   0.09   0.14   0.13   0.16   0.16   0.15   0.13   0.12   0.15   0.13   0.11   0.16   0.15   0.16   0.10   0.09   0.12   0.14   0.14   0.13   0.11   0.16   0.14   0.13   0.11   0.13   0.16   0.13   0.13   0.16   0.12   0.14   0.12   0.11   0.12   0.13   0.13   0.15   0.12   0.10   0.10   0.10   0.13   0.11   0.10   0.10   0.13   0.13   0.10   0.16   0.16   0.09   0.09   0.11   0.17   0.09   0.08   0.05   0.11   0.07   0.16   0.08   0.12   0.16   0.08   0.12   0.16   0.16   0.15   0.14   0.13   0.13   0.15   0.14   0.14   0.14   0.16   0.16   0.17   0.15   0.14   0.16   0.15   0.16   0.14   0.14   0.14   0.16   0.14   0.15   0.15   0.14   0.15   0.14   0.14   0.14   0.14   0.15   0.14   0.14   0.14   0.14   0.14   0.14   0.15   0.14   0.15   0.14   0.14   0.15   0.15   0.16   0.16   0.15   0.15   0.16   0.16   0.15   0.14   0.15   0.15   0.15   0.15   0.14   0.14   0.14   0.14
1989 09 07 0 0 0    0.05   0.05   0.05   0.07   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.04   0.05   0.04   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.10   0.10   0.10   0.08   0.10   0.10   0.05   0.08   0.10   0.09   0.10   0.08   0.10   0.08   0.12   0.10   0.05   0.12   0.05   0.05   0.12   0.08   0.09   0.09   0.11   0.05   0.10   0.11   0.12   0.14   0.14   0.14   0.13   0.12   0.13   0.13   0.12   0.15   0.13   0.13   0.10   0.13   0.13   0.15   0.12   0.10   0.14   0.14   0.14   0.07   0.09   0.06   0.14   0.14   0.13   0.06   0.12   0.05   0.15   0.12   0.11   0.10   0.10   0.05   0.13   0.11   0.10   0.06   0.06   0.13   0.10   0.14   0.16   0.16   0.12   0.15   0.15   0.10   0.16   0.15   0.13   0.15   0.15   0.11   0.12   0.14   0.10   0.13   0.13   0.14   0.10   0.13   0.10   0.14   0.15   0.08   0.13   0.09   0.15   0.08   0.17   0.17   0.14   0.13   0.18   0.15   0.14   0.17   0.15   0.18   0.18   0.17   0.16   0.15   0.17   0.16   0.16   0.17   0.17   0.18   0.16   0.16   0.15   0.16   0.16   0.16   0.13   0.18   0.16   0.16   0.16   0.16   0.17   0.16   0.16   0.17   0.16   0.17   0.16   0.14   0.17   0.14   0.15   0.17   0.17   0.14   0.11   0.14   0.15   0.17   0.17   0.16   0.17   0.17   0.17   0.17   0.17   0.16   0.17   0.17   0.18   0.17   0.16   0.15   0.17   0.16   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.18   0.16   0.14   0.14   0.15   0.16   0.16   0.15   0.15   0.18   0.17   0.17   0.17   0.15   0.17   0.17   0.17   0.14   0.15   0.15   0.17   0.14   0.15   0.16   0.14   0.16   0.14   0.15   0.15   0.14   0.16   0.15   0.15   0.15   0.15   0.15   0.16   0.16   0.16   0.16   0.15   0.15   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.15   0.15   0.15
1989 09 08 0 0 0    0.14   0.14   0.11   0.14   0.12   0.13   0.13   0.14   0.13   0.14   0.13   0.13   0.13   0.11   0.13   0.12   0.13   0.14   0.14   0.15   0.15   0.15   0.15   0.15   0.15   0.16   0.15   0.16   0.14   0.16   0.16   0.13   0.14   0.16   0.16   0.15   0.14   0.15   0.15   0.17   0.16   0.16   0.17   0.16   0.15   0.17   0.15   0.16   0.17   0.16   0.16   0.17   0.17   0.16   0.17   0.17   0.17   0.16   0.16   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.16   0.17   0.17   0.14   0.13   0.16   0.15   0.15   0.09   0.11   0.05   0.16   0.16   0.14   0.09   0.14   0.11   0.16   0.12   0.14   0.13   0.12   0.05   0.14   0.13   0.13   0.10   0.11   0.13   0.13   0.15   0.16   0.17   0.13   0.16   0.16   0.12   0.16   0.16   0.15   0.16   0.16   0.13   0.14   0.14   0.14   0.14   0.15   0.15   0.14   0.15   0.14   0.15   0.15   0.13   0.14   0.14   0.15   0.11   0.16   0.16   0.15   0.13   0.16   0.15   0.15   0.16   0.15   0.16   0.17   0.16   0.15   0.15   0.16   0.15   0.15   0.16   0.16   0.16   0.16   0.15   0.15   0.16   0.16   0.16   0.16   0.16   0.15   0.15   0.16   0.16   0.17   0.16   0.15   0.16   0.16   0.15   0.15   0.14   0.16   0.15   0.15   0.16   0.16   0.14   0.13   0.14   0.15   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.17   0.17   0.16   0.16   0.15   0.17   0.15   0.16   0.16   0.16   0.16   0.16   0.16   0.17   0.17   0.16   0.14   0.14   0.15   0.15   0.15   0.14   0.15   0.17   0.17   0.17   0.16   0.14   0.17   0.16   0.17   0.14   0.15   0.15   0.17   0.14   0.15   0.15   0.14   0.16   0.14   0.15   0.15   0.15   0.16   0.15   0.15   0.15   0.15   0.15   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.14   0.15   0.15
1989 09 09 0 0 0    0.15   0.16   0.13   0.15   0.14   0.16   0.16   0.15   0.15   0.16   0.15   0.16   0.15   0.14   0.16   0.15   0.16   0.16   0.16   0.17   0.16   0.17   0.17   0.17   0.16   0.17   0.17   0.17   0.16   0.18   0.17   0.15   0.16   0.17   0.17   0.17   0.16   0.17   0.16   0.18   0.18   0.17   0.18   0.17   0.16   0.18   0.16   0.17   0.18   0.18   0.17   0.18   0.18   0.17   0.19   0.18   0.19   0.18   0.17   0.19   0.18   0.18   0.18   0.19   0.18   0.18   0.18   0.18   0.18   0.16   0.15   0.17   0.17   0.16   0.14   0.14   0.13   0.17   0.17   0.16   0.14   0.16   0.14   0.17   0.15   0.15   0.15   0.15   0.12   0.16   0.15   0.15   0.14   0.14   0.15   0.15   0.16   0.16   0.17   0.14   0.16   0.17   0.13   0.17   0.17   0.16   0.17   0.17   0.15   0.16   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.16   0.16   0.18   0.15   0.15   0.15   0.15   0.14   0.19   0.17   0.16   0.16   0.19   0.17   0.16   0.18   0.16   0.19   0.19   0.19   0.16   0.16   0.17   0.16   0.15   0.17   0.18   0.18   0.15   0.15   0.15   0.16   0.16   0.17   0.17   0.18   0.17   0.15   0.15   0.16   0.17   0.16   0.15   0.17   0.16   0.16   0.15   0.14   0.16   0.17   0.16   0.16   0.16   0.14   0.15   0.14   0.16   0.16   0.15   0.15   0.16   0.16   0.15   0.16   0.17   0.16   0.16   0.16   0.19   0.15   0.15   0.14   0.16   0.14   0.17   0.15   0.16   0.17   0.15   0.16   0.18   0.18   0.17   0.15   0.15   0.15   0.17   0.16   0.16   0.16   0.17   0.19   0.17   0.17   0.16   0.17   0.17   0.17   0.15   0.16   0.16   0.17   0.15   0.16   0.16   0.15   0.15   0.15   0.15   0.15   0.15   0.16   0.15   0.15   0.15   0.16   0.15   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.14   0.15   0.15
1989 09 10 0 0 0    0.16   0.15   0.12   0.15   0.15   0.16   0.17   0.16   0.17   0.17   0.16   0.17   0.16   0.15   0.17   0.16   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.16   0.18   0.18   0.18   0.16   0.18   0.18   0.15   0.16   0.18   0.18   0.17   0.16   0.17   0.17   0.19   0.18   0.18   0.18   0.18   0.17   0.18   0.17   0.18   0.18   0.18   0.18   0.18   0.19   0.18   0.19   0.19   0.19   0.18   0.17   0.19   0.18   0.19   0.18   0.19   0.19   0.18   0.18   0.18   0.18   0.16   0.16   0.17   0.17   0.16   0.14   0.14   0.13   0.17   0.17   0.16   0.14   0.15   0.15   0.17   0.15   0.15   0.15   0.15   0.13   0.16   0.16   0.16   0.15   0.15   0.16   0.16   0.17   0.17   0.17   0.15   0.17   0.17   0.14   0.17   0.17   0.17   0.17   0.17   0.16   0.16   0.16   0.16   0.17   0.17   0.17   0.17   0.17   0.16   0.17   0.18   0.16   0.16   0.17   0.16   0.15   0.19   0.19   0.18   0.17   0.20   0.19   0.18   0.20   0.16   0.20   0.20   0.20   0.17   0.16   0.19   0.17   0.16   0.19   0.19   0.19   0.17   0.16   0.16   0.16   0.17   0.19   0.18   0.19   0.18   0.17   0.17   0.17   0.17   0.17   0.16   0.19   0.18   0.18   0.17   0.17   0.17   0.18   0.18   0.17   0.17   0.17   0.16   0.17   0.18   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.18   0.19   0.17   0.17   0.16   0.18   0.16   0.18   0.17   0.17   0.19   0.17   0.17   0.19   0.19   0.17   0.16   0.16   0.16   0.18   0.17   0.16   0.17   0.18   0.19   0.18   0.18   0.16   0.18   0.18   0.18   0.16   0.17   0.16   0.18   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.16   0.17   0.15   0.16   0.16   0.16   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.16   0.16   0.17   0.17   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.15   0.15   0.15
1989 09 11 0 0 0    0.15   0.13   0.11   0.14   0.15   0.15   0.16   0.16   0.16   0.17   0.16   0.17   0.16   0.15   0.17   0.17   0.17   0.17   0.18   0.16   0.16   0.17   0.18   0.17   0.17   0.17   0.16   0.17   0.15   0.18   0.16   0.16   0.16   0.17   0.16   0.16   0.15   0.16   0.15   0.18   0.17   0.16   0.17   0.16   0.15   0.18   0.15   0.16   0.17   0.17   0.16   0.17   0.17   0.17   0.17   0.17   0.18   0.17   0.16   0.18   0.17   0.17   0.17   0.18   0.17   0.17   0.17   0.18   0.17   0.15   0.15   0.16   0.17   0.16   0.14   0.14   0.14   0.17   0.16   0.16   0.15   0.15   0.16   0.17   0.15   0.15   0.15   0.15   0.14   0.16   0.16   0.16   0.15   0.15   0.16   0.16   0.17   0.16   0.17   0.15   0.17   0.17   0.15   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.18   0.18   0.17   0.17   0.18   0.17   0.18   0.17   0.18   0.17   0.16   0.18   0.16   0.16   0.19   0.18   0.18   0.17   0.19   0.19   0.19   0.19   0.16   0.19   0.20   0.19   0.17   0.17   0.18   0.17   0.17   0.19   0.19   0.19   0.17   0.17   0.16   0.17   0.17   0.19   0.19   0.19   0.18   0.17   0.17   0.17   0.17   0.17   0.16   0.19   0.20   0.19   0.17   0.18   0.17   0.19   0.20   0.17   0.17   0.18   0.18   0.18   0.19   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.19   0.17   0.17   0.16   0.17   0.16   0.19   0.17   0.17   0.19   0.17   0.17   0.19   0.20   0.17   0.15   0.16   0.16   0.18   0.16   0.16   0.16   0.19   0.19   0.17   0.17   0.16   0.17   0.17   0.17   0.16   0.16   0.16   0.17   0.16   0.16   0.17   0.15   0.17   0.16   0.16   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.17   0.17   0.17   0.17   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.14   0.14   0.15
1989 09 12 0 0 0    0.15   0.14   0.11   0.14   0.13   0.14   0.14   0.15   0.15   0.15   0.14   0.15   0.15   0.13   0.15   0.15   0.15   0.16   0.16   0.16   0.15   0.16   0.17   0.16   0.16   0.17   0.16   0.17   0.15   0.18   0.16   0.15   0.15   0.16   0.16   0.16   0.15   0.16   0.15   0.17   0.17   0.16   0.17   0.16   0.15   0.17   0.15   0.16   0.17   0.17   0.16   0.17   0.17   0.17   0.17   0.17   0.18   0.16   0.16   0.17   0.17   0.17   0.17   0.18   0.17   0.17   0.17   0.18   0.17   0.15   0.15   0.17   0.17   0.16   0.14   0.14   0.14   0.17   0.17   0.16   0.14   0.15   0.14   0.17   0.15   0.16   0.16   0.16   0.14   0.17   0.15   0.15   0.14   0.14   0.16   0.15   0.17   0.17   0.18   0.15   0.17   0.18   0.15   0.17   0.18   0.16   0.17   0.17   0.17   0.17   0.16   0.17   0.17   0.16   0.17   0.17   0.17   0.17   0.17   0.19   0.17   0.16   0.16   0.16   0.15   0.19   0.18   0.18   0.17   0.20   0.19   0.18   0.19   0.16   0.20   0.20   0.20   0.17   0.16   0.19   0.17   0.16   0.19   0.19   0.19   0.17   0.16   0.16   0.16   0.16   0.19   0.18   0.19   0.18   0.17   0.17   0.17   0.17   0.17   0.16   0.18   0.18   0.18   0.16   0.17   0.17   0.19   0.18   0.17   0.16   0.17   0.17   0.17   0.18   0.16   0.17   0.16   0.17   0.17   0.16   0.17   0.17   0.16   0.16   0.17   0.18   0.17   0.16   0.15   0.17   0.16   0.18   0.16   0.17   0.18   0.16   0.16   0.18   0.19   0.16   0.15   0.15   0.16   0.17   0.16   0.16   0.16   0.18   0.18   0.17   0.17   0.16   0.17   0.17   0.17   0.15   0.16   0.16   0.17   0.15   0.16   0.16   0.15   0.16   0.15   0.15   0.15   0.15   0.16   0.15   0.15   0.15   0.15   0.15   0.15   0.16   0.15   0.16   0.15   0.15   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.14   0.15   0.15
1989 09 13 0 0 0    0.16   0.13   0.10   0.14   0.15   0.15   0.17   0.16   0.17   0.17   0.17   0.17   0.16   0.14   0.16   0.16   0.16   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.16   0.18   0.18   0.17   0.16   0.18   0.18   0.15   0.16   0.18   0.18   0.17   0.16   0.17   0.16   0.18   0.18   0.18   0.18   0.17   0.16   0.18   0.16   0.17   0.18   0.18   0.17   0.17   0.18   0.17   0.17   0.17   0.18   0.16   0.16   0.18   0.17   0.17   0.17   0.18   0.17   0.17   0.17   0.17   0.17   0.14   0.15   0.17   0.16   0.16   0.15   0.14   0.15   0.17   0.17   0.15   0.15   0.15   0.15   0.17   0.15   0.15   0.16   0.15   0.15   0.16   0.15   0.15   0.15   0.15   0.15   0.15   0.16   0.15   0.16   0.14   0.16   0.16   0.14   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.17   0.16   0.16   0.16   0.17   0.16   0.17   0.16   0.17   0.17   0.15   0.17   0.16   0.15   0.18   0.17   0.18   0.16   0.18   0.18   0.18   0.18   0.16   0.18   0.19   0.18   0.16   0.16   0.17   0.16   0.16   0.18   0.18   0.18   0.16   0.16   0.15   0.16   0.16   0.18   0.18   0.18   0.17   0.16   0.16   0.16   0.16   0.16   0.15   0.18   0.18   0.17   0.16   0.16   0.16   0.19   0.18   0.16   0.16   0.16   0.17   0.16   0.18   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.17   0.18   0.16   0.16   0.15   0.17   0.15   0.18   0.16   0.16   0.18   0.16   0.16   0.18   0.18   0.16   0.14   0.14   0.15   0.16   0.15   0.15   0.15   0.18   0.18   0.17   0.16   0.15   0.17   0.16   0.17   0.15   0.15   0.15   0.17   0.15   0.15   0.16   0.14   0.16   0.15   0.15   0.15   0.15   0.16   0.15   0.15   0.15   0.15   0.15   0.16   0.16   0.16   0.16   0.15   0.15   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.14   0.15   0.15
